name,lat,lng,type,state,district,phone
Military Hospital Blood Bank - Mahoba,25.4604991,81.814118,blood_bank,Uttar Pradesh,ALLAHABAD,
Gangaputra Hospital and Research Centre Blood Bank,29.3781843,76.3364893,blood_bank,Haryana,JIND,1681237238
"General Hospital Blood Bank, Jind",29.3117968,76.3301459,blood_bank,Haryana,JIND,1681245454
Central Medical Centre (CMC) Hospital Blood Bank,29.1408531,75.7340886,blood_bank,Haryana,HISAR,01662237476; 01662232360
General Hospital Bhiwani Blood Bank,28.7974653,76.1309221,blood_bank,Haryana,BHIWANI,1664253014
S.K. Hospital Blood Bank,27.6129248,75.1501751,blood_bank,Rajasthan,SIKAR,01572270499; 01572251093
Ratangarh General Hospital Blood Bank,28.0712608,74.6230982,blood_bank,Rajasthan,CHURU,01567222330; 01567222924
Prince Bijoy Memorial Man's Hospital Blood bank,28.0126801,73.3278608,blood_bank,Rajasthan,BIKANER,(Ext-125)01512226333; 01512226334; 01512226338
Government Hospital Blood Bank - Nagaur,27.2080543,73.7371874,blood_bank,Rajasthan,NAGAUR,1582242985
Golvalkar Guruji Blood Bank,19.1500775,77.3118733,blood_bank,Maharashtra,NANDED,2462243300
K.L.E.Society & Medical Research Centre Blood Bank,15.8881912,74.5202905,blood_bank,Karnataka,Belgaum,8322473777
Dr. Sachin Saxena Charitable Blood Bank,28.5870277,78.5776667,blood_bank,Uttar Pradesh,SAMBHAL,
"Civil Surgeon General Hospital Blood Bank, Beed",18.987056,75.7531062,blood_bank,Maharashtra,BEED,2442220609
Umkal Blood Bank,28.5181478,77.0386192,blood_bank,Haryana,GURGAON,0124-4777000
Shree Lakhan Sewa Kailashi Chairitable Blood Bank,26.482413,83.7800042,blood_bank,Uttar Pradesh,GORAKHPUR,7269826744
Indian Red Cross Soceity - Shriman Rambhai Shah Blood Bank,18.2335816,75.6895418,blood_bank,Maharashtra,SOLAPUR,2184222399
"Immuno-Haematology & Blood Transfusion Centre, Rourkela",22.2642489,84.8650718,blood_bank,Odisha,Sundergarh,6612439919
Abdur Razzaque Memorial Weavers Hospital (ARAM) Blood Bank,23.4505966,85.4370582,blood_bank,Jharkhand,RANCHI,6517123123
Bankura Sammilani Medical College and Hospital Blood Bank,23.2341691,87.0358425,blood_bank,West Bengal,BANKURA,03242241366; 03242244701
"Dr. Bidhan Chandra Roy Hospital Blood Bank, Haldia",22.0630384,88.0361536,blood_bank,West Bengal,MEDINIPUR EAST,3224269225
N.R.S. Medical College and Hospital Blood Bank,22.5650333,88.3692853,blood_bank,West Bengal,KOLKATA,03322652214Ext.3003
Jawaharlal Nehru Memorial Hospital Blood Bank,22.9743692,88.455745,blood_bank,West Bengal,NADIA,3325828386
Nadia District Hospital Blood Bank Krishnanagar (Saktinagar),23.4056806,88.4913312,blood_bank,West Bengal,NADIA,3472258533
Baharampur District Hospital Blood Bank,24.0891652,88.2591686,blood_bank,West Bengal,MURSHIDABAD,3482252332
Air Force Hospital Blood Bank,26.6925648,89.3417644,blood_bank,West Bengal,JALPAIGURI,3566255060
St. John Ambulance Association's Blood Bank,26.3209576,89.4387022,blood_bank,West Bengal,Cooch Behar,03582227693; 03583227497
Cooch Behar Municipality Hospital Blood Bank,26.3214096,89.4462553,blood_bank,West Bengal,Cooch Behar,3582222286
Bongaigaon Refinery (BRPL) Hospital Blood Bank,26.510525,90.5227277,blood_bank,Assam,CHIRANG,03664254669; 03664253253
Upper Siang District Hospital Blood Bank,28.6416983,95.0252232,blood_bank,Arunachal Pradesh,UPPER SIANG,3777222545
Air Force Hospital Blood Bank - Jorhat,26.7175298,94.1760546,blood_bank,Assam,JORHAT,
West Siang District Hospital Blood Bank,28.1713213,94.798995,blood_bank,Arunachal Pradesh,WEST SIANG,
Lohit District Hospital Blood Bank,27.9280239,96.1583063,blood_bank,Arunachal Pradesh,LOHIT,
Central Hospital Coal India Limited,27.2893045,95.6748945,blood_bank,Assam,TINSUKIA,
Tinsukia Blood Bank,27.4904622,95.3630018,blood_bank,Assam,TINSUKIA,3742332080
Dr. Damani's Nursing Home Blood Bank,27.4898614,94.9232349,blood_bank,Assam,DIBRUGARH,3732300928
North Lakhimpur Civil Hospital Blood Bank,27.2431205,94.1061535,blood_bank,Assam,LAKHIMPUR,03752242240; 03752243182
"Civil Hospital Blood Bank, Lunglei",22.8863279,92.7442867,blood_bank,Mizoram,LUNGLEI,3722324555
"Christian Hospital Blood Bank, Serkawn",22.9068251,92.7583368,blood_bank,Mizoram,LUNGLEI,3722342268
"J N Hospital Blood Bank, Serchhip",23.3080017,92.8560738,blood_bank,Mizoram,SERCHHIP,3838226184
Civil Hospital's Blood Bank,23.7324493,92.7164581,blood_bank,Mizoram,AIZAWL,3892341617
"Synod Hospital Blood Bank, Durtlang",23.7721788,92.7310547,blood_bank,Mizoram,AIZAWL,3892361222
"District Hospital Blood Bank, Mamit",23.9093537,92.4947508,blood_bank,Mizoram,MAMIT,3892565655
R.G.M Hospital Blood Bank Unakoti,24.3175114,92.0022047,blood_bank,Tripura,Unakoti,3824222221
Karimganj Civil Hospital Blood Bank,24.8677083,92.3619291,blood_bank,Assam,KARIMGANJ,03843260490; 03844263200
Indian Red Cross Children Hospital Blood Bank,24.8261064,92.7961653,blood_bank,Assam,CACHAR,
Barak Blood Bank and Clinical Research Centre,24.8076698,92.7951287,blood_bank,Assam,CACHAR,3842222185
District Hospital Blood Bank and Transfusion Unit,24.6251173,94.0127993,blood_bank,Manipur,Thoubal,3848222214
JNIMS Hospital Blood Bank and Transfusion Unit,24.8114947,93.9620733,blood_bank,Manipur,IMPHAL EAST,03852443142; 03852443144
Model Blood Bank - Department of IHBT,24.8168081,93.9231813,blood_bank,Manipur,IMPHAL WEST,3852411434
Shija Blood Bank and Transfusion Services,24.8352166,93.9142294,blood_bank,Manipur,IMPHAL WEST,3852055584
Naga Hospital Authority Blood Bank,25.6692245,94.0961194,blood_bank,Nagaland,KOHIMA,
Christian Institute of Health Sciences and Research Blood Bank,25.8602107,93.7805656,blood_bank,Nagaland,DIMAPUR,
"District Hospital Blood Bank, Dimapur",25.904929,93.7315965,blood_bank,Nagaland,DIMAPUR,
Haji Abdul Majid Memorial Hospital and Research Centre Blood Bank,26.0157284,92.868243,blood_bank,Assam,NAGAON,3674252514
North East Blood Bank and Research Centre,26.34793,92.6728213,blood_bank,Assam,NAGAON,3672223351
B.P. Civil Hospital Blood Bank,26.3447644,92.6893719,blood_bank,Assam,NAGAON,03672-251105
155 Base Hospital Blood Bank,26.6554391,92.7876145,blood_bank,Assam,SONITPUR,
Tezpur Medical College Hospital Blood Bank,26.6809826,92.6524794,blood_bank,Assam,Sonitpur,3712241344
Tawang District Hospital Blood Bank,27.589091,91.8651357,blood_bank,Arunachal Pradesh,TAWANG,
Seva Blood Bank,20.5525055,74.5166762,blood_bank,Maharashtra,NASHIK,2554257077
Sainik Asptal Blood Bank Satwari,32.6947396,74.8414153,blood_bank,Jammu and Kashmir,JAMMU,1912456006
Maha Mritunijaya Hospital Lord Budha Medical College Blood Bank,26.0013493,83.2050955,blood_bank,Uttar Pradesh,AZAMGARH,5462245777
Duncan Hospital Blood Bank,26.9889815,84.851186,blood_bank,Bihar,EAST CHAMPARAN,+91 6255220653;+91 6255222641
Palm View Hospital Blood Bank,25.6086362,85.0732769,blood_bank,Bihar,PATNA,
Belgaum Blood Bank and Diagnostic Laboratory,15.8739015,74.5144808,blood_bank,Karnataka,Belgaum,8312425835
Tripolia Social Service Hospital and Blood Bank,25.6140661,85.1898283,blood_bank,Bihar,PATNA,+91 6122311065
District Hospital Blood Bank - Guna,24.646649,77.3079412,blood_bank,Madhya Pradesh,GUNA,7542250312
"District Hospital Blood Bank, Rajgarh",24.0070943,76.7291567,blood_bank,Madhya Pradesh,RAJGARH,07372201021; 07372201023
Sri Sidhartha Medical College Blood Bank,13.3452626,77.058709,blood_bank,Karnataka,TUMAKURU,8162278867
Krishna Devi Devi Prasad Kejriwal Maternity Hospital Blood bank,26.1293299,85.3761962,blood_bank,Bihar,MUZAFFARPUR,+91 6212216309;+91 2216410
Smt. Anila Kantilal Kothari Blood Bank & Department of Hemato Oncology Blood Bank,16.8332686,74.6352996,blood_bank,Maharashtra,SANGLI,02332212155; 02332211601; 02332211602
Lions Club City Blood Bank,29.9579951,77.5571519,blood_bank,Uttar Pradesh,SAHARANPUR,
"Government Hospital Blood Bank, Buldhana",20.7081509,76.5772122,blood_bank,Maharashtra,BULDHANA,07263255332; 07263254571
"District Head Quarters Hospital Blood Bank, Rayagada",19.1643623,83.4077243,blood_bank,Odisha,RAYAGADA,6856236465
"Indian Red Cross Society Blood Bank, Baramati",18.1525882,74.575088,blood_bank,Maharashtra,PUNE,2112222951
District Combined Hospital Blood Bank - Jyotiba Phule nagar,28.8650459,78.4696233,blood_bank,Uttar Pradesh,AMROHA,5922253065
Indian Red Cross Society Blood Bank - Shirgaonkar Blood Bank,16.8537659,74.5749888,blood_bank,Maharashtra,SANGLI,02332373044; 02332372376
Padmabhushan Vasantdada Patil Government Hospital Blood Bank,16.8526749,74.5752292,blood_bank,Maharashtra,SANGLI,02332374651; 02332374652; 02332374653; 02332374654; 02332374655
M/s. Jalgaon Blood Bank and Component,21.0042814,75.5568972,blood_bank,Maharashtra,JALGAON,2572222278
Godavari Foundation Blood Bank,21.0184183,75.5671982,blood_bank,Maharashtra,JALGAON,02573058539; 02573058526
Dhanwantri Blood Bank,21.0341085,75.7816502,blood_bank,Maharashtra,JALGAON,2582243243
District Hospital,21.3083244,76.2092587,blood_bank,Madhya Pradesh,BURHANPUR,7325251166
Laxmiben Kushalbhai Patel Blood Bank,21.1132388,73.4035742,blood_bank,Gujarat,TAPI,2626220251
"Tura Civil Hospital, Blood Bank",25.5148036,90.2037191,blood_bank,Meghalaya,WEST GARO HILLS,3651232043
Dirial Central Hospital Blood Bank,27.4048436,95.2772368,blood_bank,Assam,DIBRUGARH,
Sri Manta Sankardeva Hospital and Research Centre Blood Bank,27.4729571,94.9112695,blood_bank,Assam,DIBRUGARH,003732327717; 03732327715
Pasighat General Hospital Blood Bank,28.0712384,95.3254093,blood_bank,Arunachal Pradesh,EAST SIANG,
Indian Oil Corp Ltd (AOD) Hospital blood bank,27.3925118,95.6294712,blood_bank,Assam,TINSUKIA,3751263515
Assam Medical College and Hospital Blood Bank,27.487927,94.9424314,blood_bank,Assam,DIBRUGARH,3732303731
Aditya Diagnostic Hospital Blood Bank,27.491389,94.9312949,blood_bank,Assam,DIBRUGARH,03732302219; 03732302220
Dhemaji Civil Hospital Blood Bank,27.4580137,94.5744538,blood_bank,Assam,DHEMAJI,
O.N.G.C. Limited Hospital Blood Bank,26.9806206,94.6519375,blood_bank,Assam,SIVASAGAR,
"District Hospital Blood Bank, Lawngtlai",22.5365603,92.8886258,blood_bank,Mizoram,LAWNGTLAI,3835232210
Agartala Govt. Medical College GBP Hospital Blood Bank,23.8606212,91.2926517,blood_bank,Tripura,West Tripura,3812355069
Tripura Medical College and Dr. B.R.A.M. Teaching Hospital Blood Bank,23.7833911,91.2569918,blood_bank,Tripura,West Tripura,3812374144
Indira Gandhi Memorial Hospital Blood Bank,23.8309958,91.2760448,blood_bank,Tripura,West Tripura,03812325736; 03812326614; 03812315875
ILS Hospital Blood Bank,23.8674918,91.289641,blood_bank,Tripura,West Tripura,3812415000
Bimal Singha Memorial Hospital Blood Bank,23.8325305,91.2760891,blood_bank,Tripura,Dhalai,3826262232
Suyash Blood Bank,22.7138301,75.8839725,blood_bank,Madhya Pradesh,INDORE,07312493911; 07312493912; 07312493913
Life Line Blood Bank - Patna,25.6191004,85.1599123,blood_bank,Bihar,PATNA,+91 6122301600
Radha Govind Hospital Blood Bank,28.9512267,77.7603802,blood_bank,Uttar Pradesh,MEERUT,
Sadar Hospital Nawada Blood Bank,24.8869085,85.5457038,blood_bank,Bihar,NAWADA,
Jawaharlal Nehru Medical College Hospital (JNMCH) Blood Bank,25.263979,87.0020843,blood_bank,Bihar,BHAGALPUR,+91 6412409555
Sadar Hospital Madhepura Blood Bank,25.9228142,86.7921799,blood_bank,Bihar,MADHEPURA,
Sadar Hospital Saharsa Blood Bank,25.8872763,86.5894559,blood_bank,Bihar,SAHARSA,
Sadar Hospital Khagaria Blood Bank,25.5090617,86.4753011,blood_bank,Bihar,KHAGARIA,+91 6244222134
G S Medical College & Hospital Blood Bank,28.7155395,77.6794901,blood_bank,Uttar Pradesh,HAPUR,1202791623
Idst Mayo Hospital Blood Bank,28.877126,77.608881,blood_bank,Uttar Pradesh,GHAZIABAD,8449711767
Glocal Medical College Super Specialty Hospital & Research Centre Blood Bank,30.2895883,77.6402226,blood_bank,Uttar Pradesh,SAHARANPUR,13222716234
S.D. Medical Institute and Research Centre Blood Bank,29.4721473,77.7178377,blood_bank,Uttar Pradesh,MUZAFFARNAGAR,1312607279
Bhagwan Buddha Charitable Blood Bank,28.6706661,77.3797104,blood_bank,Uttar Pradesh,GHAZIABAD,1204356147
Amba Charitable Blood Bank,29.4627714,77.336728,blood_bank,Uttar Pradesh,SHAMLI,
Achintya Charitable Blood Bank,26.789447,79.024799,blood_bank,Uttar Pradesh,ETAWAH,5688263015
S. N. Chakraborty Memorial Chakraborty Nursing Home Blood Bank,23.8097944,86.4452469,blood_bank,Jharkhand,DHANBAD,3262303621
District Hospital Blood Bank,27.5562471,78.6589967,blood_bank,Uttar Pradesh,ETAH,5742234091
"General Hospital Blood Bank, Mandikhera",27.9001071,76.9937678,blood_bank,Haryana,MEWAT,1268661022
Nalanda Blood Bank (A Unit of Janata Karah Kalyan Samaj),25.2027279,85.5294214,blood_bank,Bihar,NALANDA,+91 6112230856;+91 6112688765
M/s Sion Blood Bank,19.0434481,72.8646031,blood_bank,Maharashtra,MUMBAI,
Har Prasad Blood Bank,27.8840013,78.0763847,blood_bank,Uttar Pradesh,ALIGARH,5712405420
Hitech Emergency Hospital Blood Bank,25.6210473,85.040621,blood_bank,Bihar,PATNA,+91 6123262107
Choitram Hospital and Research Centre Blood Bank,22.6877682,75.8540538,blood_bank,Madhya Pradesh,Indore,07312362491; 07312362499; 07314206750; 07314206759
Noida Charitable Blood Bank,28.5988774,77.3452494,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,1202414555
District Hospital Blood Bank - Barabanki,26.9270143,81.1942756,blood_bank,Uttar Pradesh,BARABANKI,5248228580
Mayanjali Charitable Blood Bank,26.4817072,80.3446832,blood_bank,Uttar Pradesh,KANPUR NAGAR,0512-2303228
Om Charitable Blood Bank,27.1501861,78.0347186,blood_bank,Uttar Pradesh,AGRA,
Krishna Hart Care & Maternity Home's Blood Bank,25.7400471,82.6845177,blood_bank,Uttar Pradesh,JAUNPUR,
Madhulok Hospital's Blood Bank,26.4241172,80.3202604,blood_bank,Uttar Pradesh,KANPUR NAGAR,
Allied Pathology Laboratory and Blood Bank,22.7543859,75.8822203,blood_bank,Madhya Pradesh,INDORE,07312556263; 07312553308
Kailashi Super Specialty Hospital Blood Bank,29.030087,77.6712129,blood_bank,Uttar Pradesh,MEERUT,
Amrit Charitable Blood Bank,27.1442891,78.0418566,blood_bank,Uttar Pradesh,AGRA,
"District Hospital Blood Bank, Farrukhabad",27.3817304,79.602854,blood_bank,Uttar Pradesh,FARRUKHABAD,
Dr. Babasaheb Ambedkar Memorial Hospital - Central Railway Hospital Blood Bank,18.9802476,72.8336397,blood_bank,Maharashtra,MUMBAI,02223791964; 02223717246; 02267452926; 02267452950; 02223726588
National Blood Bank & Resarch Center,25.599972,85.1540114,blood_bank,Bihar,PATNA,+91 6122355575
Jabalpur Blood Bank & Pathology Lab,23.1658233,79.9260682,blood_bank,Madhya Pradesh,JABALPUR,
Jhalawar Hospital and Medical College Blood Bank,24.5873269,76.1612928,blood_bank,Rajasthan,,07432-233233; 07432-233388; 7432-234465
"Baran Government Hospital, Blood bank",25.1042878,76.5030169,blood_bank,Rajasthan,,07453230322; 07453236222; PMO-9414257218
"District hospital's Blood Bank, sheopur",25.6760912,76.7120469,blood_bank,Madhya Pradesh,SHEOPUR,7746977417
District Hospital Blood Bank - Chhatarpur,24.90717,79.5843641,blood_bank,Madhya Pradesh,,7682248312
Jindal Blood Bank,26.4967543,77.9974593,blood_bank,Madhya Pradesh,,7532250789
SNM Hospital Blood Bank,34.1537946,77.5799936,blood_bank,Jammu and Kashmir,LEH LADAKH,1982252014
"District Hospital Blood Bank, Lucknow",28.8067822,79.0140742,blood_bank,Uttar Pradesh,,5952324687
"Rohru Civil Hospital Blood, Bank",31.2013287,77.7519889,blood_bank,Himachal Pradesh,SHIMLA,1781240011
Ajnala Civil Hospital Blood bank,31.844047,74.7632718,blood_bank,Punjab,AMRITSAR,1858221105
Rajouri District Hospital Blood Bank,33.3878818,74.3158337,blood_bank,Jammu and Kashmir,,1962263209
"Raja Sukhdev Singh District Hospital, Poonch",33.772334,74.0981993,blood_bank,Jammu and Kashmir,POONCH,01965220152; 01965220656
92 Base Hospital Blood Bank,34.066052,74.8560065,blood_bank,Jammu and Kashmir,,019424660009; Extension6528
Government Bone and Joint Surgery Hospital Blood Bank,34.0481603,74.8050687,blood_bank,Jammu and Kashmir,,1942432135
Jawahar Lal Nehru Memorial Hospital Blood Bank,34.098186,74.8214623,blood_bank,Jammu and Kashmir,,1942507099
Baramulla District Hospital Blood Bank,34.2038566,74.3650308,blood_bank,,,1952234203
Malegaon Blood Bank,20.5530468,74.5180173,blood_bank,Maharashtra,NASHIK,
Ansar Blood Bank,20.5519103,74.532685,blood_bank,Maharashtra,,02554238383; 02554230169; 02254230039
Saibai Mote General Hospital Blood Bank,20.7956568,76.6965088,blood_bank,Maharashtra,,7265252020
Dr. Late Sadanadaji Burma Memorial Blood Bank,21.2990308,77.5182465,blood_bank,Maharashtra,,8484010184
Mata Gujri Memorial Medical College & Lions Kenra Hospital Blood Bank,26.1014915,87.9683983,blood_bank,Bihar,KISHANGANJ,+91 6456-223476;+91 6456-223475
Kamana Hospital and Research Centre's Blood Bank,28.9725155,77.6888122,blood_bank,Uttar Pradesh,MEERUT,1214002113
"District Hospital Blood Bank, Sidharth Nagar",27.2740896,83.0703467,blood_bank,Uttar Pradesh,SIDDHARTH NAGAR,
M/s. Triumph Foundations Triumph Blood Bank,19.2218122,72.977213,blood_bank,Maharashtra,THANE,
Meera Nursing Home Blood Bank and Research Centre,25.4218596,86.1400119,blood_bank,Bihar,BEGUSARAI,+91 6243222250
M/s. Pallavi Blood Bank,19.0493125,72.9110965,blood_bank,Maharashtra,MUMBAI,
Prakash Blood Bank & Blood Component Seperation Unit,17.0319689,74.2943291,blood_bank,Maharashtra,SANGLI,02342661212; 02342661224
Regional Referal Hospital Blood Bank,20.00049,73.7873407,blood_bank,Maharashtra,NASHIK,
"District Hospital Blood Bank, Mainpuri",27.2298562,79.0401587,blood_bank,Uttar Pradesh,MAINPURI,
Bapu Maghar singh ji,29.4671349,75.0688532,blood_bank,Haryana,SIRSA,
"Life Line Blood Bank, Military Hospital",25.4273945,78.5778706,blood_bank,Uttar Pradesh,JHANSI,5106516
Dr. B.N. Behl Memorial Hospital Blood Bank,27.8889111,79.9121314,blood_bank,Uttar Pradesh,SHAHJAHANPUR,05842280994; 05842281614
Diamond Blood Bank LLT,28.1636944,77.3200741,blood_bank,Haryana,PALWAL,1275240240
Modern Pathology and Blood Bank,28.67283,77.4595061,blood_bank,Uttar Pradesh,GHAZIABAD,1202752570
Jeevan Rekha Blood Bank,25.6044977,85.0846025,blood_bank,Bihar,PATNA,
M/s. Vidyashree Charitable Trusts Om Blood Bank,18.5234401,73.8641996,blood_bank,Maharashtra,PUNE,
Sadar Hospital Aurangabad Blood Bank,24.7528308,84.3751717,blood_bank,Bihar,AURANGABAD,+91 6186224533
Qurewell Blood Bank of Care Well Hospital Private Limited,22.726501,75.8819233,blood_bank,Madhya Pradesh,INDORE,7312434445
"Odisha Red Cross Blood Bank, SDH, Rairakhol",21.4743025,83.9737871,blood_bank,Odisha,SAMBALPUR,6644253085
Moolchand Medicity Blood Bank,27.222075,77.9098383,blood_bank,Uttar Pradesh,AGRA,
Lions Jeewan Blood Bank,25.6013713,85.158661,blood_bank,Bihar,PATNA,+91 6122365814;+91 6122345895
"Combined District Hospital, Maharajganj",27.1424107,83.5390118,blood_bank,Uttar Pradesh,MAHARAJGANJ,5523222204
Cygnus Maharaja Aggarsain Hospital Blood Bank,29.3995704,76.9756356,blood_bank,Haryana,PANIPAT,
Noble Pathology Labs Blood Bank,22.718667,75.8764958,blood_bank,Madhya Pradesh,INDORE,7312522970
Nayati Blood Bank,27.534827,77.6591188,blood_bank,Uttar Pradesh,MATHURA,1246678484
Jyotibaphule Combined District Hospital Blood Bank,26.4465556,82.5605634,blood_bank,Uttar Pradesh,AMBEDKAR NAGAR,
Military Hospital Blood Bank - Patna,25.6368316,85.0319025,blood_bank,Bihar,PATNA,
District Hospital Blood Bank - Auriya,26.4626746,79.5078273,blood_bank,Uttar Pradesh,AURAIYA,583242239
"District Hospital Blood Bank, Khargone",21.8318939,75.6286115,blood_bank,Madhya Pradesh,,7282250702
Chattrapati Shahu Maharaj Pratisthan Blood Bank,18.4661131,73.8576829,blood_bank,Maharashtra,,2065267000
Mauli Blood Bank,18.4019782,76.5596236,blood_bank,Maharashtra,,2382224000
Akshay Blood Bank,18.4990714,73.9412525,blood_bank,Maharashtra,,02026993247; 02026993248
Noble Hospital Blood Bank,18.5050386,73.9269939,blood_bank,Maharashtra,,02066285050; 02066285199
KEM Hospital Blood Bank,18.5200829,73.8666764,blood_bank,Maharashtra,,02026125600; 02066037324; 02026125603
Miraj Medical Centre - Wanless Hospital Blood Bank,16.8321287,74.6454477,blood_bank,Maharashtra,SANGLI,02332223291; 02332223292; 02332223293; 02332223294; 02332223295
Rajashri Chatrapati Shahu Maharaj Government Medical College and Chatrapati Pramilaraje General Hospital Blood Bank,16.6714636,74.2343348,blood_bank,Maharashtra,Kolhapur,2312644337
Dr. Hedgewar Blood Bank,21.1401458,79.0567803,blood_bank,Maharashtra,AKOLA,07242491264; 07242491265; 07242491266
Kasturba Health Society Blood Bank,20.7392458,78.6608353,blood_bank,Maharashtra,WARDHA,07152284108; 07152284333
