name,lat,lng,type,state,district,phone
Lardganj Police Station,23.1738005,79.9310498,police_station,,,
Pulakeshi Nagar Police Station,12.9993467,77.619613,police_station,,,
"Office of the Deputy Commissioner of Police, Pudupet",13.0686386,80.2620582,police_station,,,
Naxalbari Police Station,26.6846892,88.2028528,police_station,,,
N3 Muthialpet Police Station,13.0998376,80.2870248,police_station,,,
Police Station Gopalpet,16.3892588,78.141611,police_station,,,
Rajaji Nagar Police Station,12.99461,77.5543664,police_station,,,
Police Station,27.4879365,95.3569433,police_station,,,
1 town Police Station,14.4775822,78.8222596,police_station,,,
police station,18.1285323,79.3432406,police_station,,,
D5 Marina Police Station,13.0391513,80.2793207,police_station,,,
B1 North Beach Police Station,13.0966217,80.2915125,police_station,,,
Meharban Police Station,30.951925,75.9014502,police_station,,,
Police Station,19.1690865,72.9684652,police_station,,,
Armed Reserve Police,11.6678863,78.1607012,police_station,,,
T.S.P. Camp,10.4642883,77.5175337,police_station,,,
Mulund Police Chowky,19.1723689,72.9562759,police_station,,,+91 22 25684535
Town Police Station,17.6718678,82.6105921,police_station,,,
G7 Chetpet Police Station,13.0725347,80.2520681,police_station,,,
D2 Anna Salai (Mount Road) Poice Station,13.061062,80.262232,police_station,,,
Sanjeev Reddy Nagar Police Station,17.4400707,78.4456014,police_station,,,
High Grounds Traffic Police Station,12.9847727,77.5829241,police_station,,,
Police Station Chandimandir,30.6913458,76.883743,police_station,,,
VEERANAM POLICE STATION,11.6862223,78.2128812,police_station,,Salem,
Tamil Nadu Police Computer Communication Centre,13.0225066,80.271388,police_station,,,
Tamil Nadu State Crime Records Bureau,13.022806,80.2716339,police_station,,,
Elliots Beach Police Outpost,13.0007139,80.2712201,police_station,,,
Haryana Emergency 112 Helpline Center,30.6937548,76.8708233,police_station,,,
Police Station Jahangirpuri,28.7337106,77.1752915,police_station,,,+91 11 2763 1600;+91 11 2763 6000
Police Station,13.510702,75.0976079,police_station,,,
SSP Office Srinagar,34.0632546,74.8020561,police_station,,Srinagar,
CBD Belapur Police Station,19.0253765,73.0412484,police_station,,,02227580255
Kumaraswamy Layout Police Station,12.9050939,77.5629547,police_station,,,
E1 Singanallur Police Station,11.0003996,77.0296891,police_station,,Coimbatore,
Police Station,11.0001594,77.0296247,police_station,,,
Police Station,11.0000407,77.0296799,police_station,,,
Police Station,10.999916,77.0297109,police_station,,,
Police Station,11.0001463,77.0298438,police_station,,,
Kherwadi Police Station,19.0659446,72.8501835,police_station,,,
Naupada Police Station,19.1887149,72.9672205,police_station,,,
Renaissance Township Police Outpost,23.2533793,87.8325407,police_station,,,
Viveknagar Police Station,12.9518683,77.622351,police_station,,,
Diglipur Police Statrion,13.2446507,92.9766215,police_station,,,
Shivajinagar Traffic Police Station,12.9879685,77.6035505,police_station,,,
Tappachabutra Police Station,17.3748182,78.4484343,police_station,,,
Police Outpost Arambol,15.6884925,73.7043425,police_station,,,+91 832 2242914
Police Station,10.3015329,76.3392882,police_station,,,
Police Station.,18.3920133,77.1165821,police_station,,,
Cyber Police Station,28.7074866,77.1795179,police_station,,,
Khed Police Station,18.8541242,73.8813378,police_station,,,
Ghugus Police Station,19.9423787,79.1159504,police_station,,,
Homeguard police ground,19.1757446,77.3100068,police_station,,,
Akole Police Station,19.5391734,74.0044372,police_station,,,
Baranagar Police Station,22.6361332,88.3784194,police_station,,,+913325319300
Police Station,28.7428085,77.1654956,police_station,,,
police chowki kharsia,21.9903545,83.1011931,police_station,,,
"POLICE Chowki, Khejroli",27.3418031,75.6970486,police_station,,,
Jalpaiguri Police Lines,26.5129917,88.7331225,police_station,,Jalpaiguri,
Aman Vihar Police Station,28.7178412,77.0649921,police_station,,,
Police Station,26.2582267,85.1680228,police_station,,,
Police Station,17.4022297,78.5602993,police_station,,,
Crime Branch,28.7408079,77.1324661,police_station,,,
Police Chowki,24.6088771,72.7242832,police_station,,,
Police Station,28.7022782,77.2869046,police_station,,,
urban estate Police station,29.3210291,76.33827,police_station,,,
Konanakunte Police Station,12.8838351,77.5663627,police_station,,,
C5 Kothavalchavadi Police Station,13.0953439,80.2807237,police_station,,,
Police Station,26.3292811,73.6863197,police_station,,,
Police Station Kaladhungi,29.2801925,79.3491619,police_station,,,
"police station,Gandhinagar",9.6311133,76.5254237,police_station,,,
Manohar International Airport Police Station,15.7287223,73.859429,police_station,,,
Bihar Thana Biharsharif,25.2038336,85.5241463,police_station,,,
Deganga Police Station,22.6939769,88.6434616,police_station,WB,North 24 Parganas,03216242235
Women's Police Station,26.5130349,88.7316526,police_station,,Jalpaiguri,
Mapusa Police Station,15.5915034,73.8089495,police_station,,,
D1 Chengalpattu Police Station,12.6965498,79.9773389,police_station,,,
Police Station,23.7697279,73.240653,police_station,,,
All Women's Police Station,12.6741842,79.9784278,police_station,,,
Office Of Assistant Superintendent Of Police,12.6743322,79.9782946,police_station,,,
Bagaluru Police Station,13.1401026,77.6704343,police_station,,,
Police Control Room Kollam City,8.8850654,76.5934703,police_station,,,
Reporting Police Station Bhotiya Parao,29.2265704,79.5310295,police_station,,,
Marathahalli Police Station,12.9455492,77.6979473,police_station,,,
Police Kotwali Lalkuan,29.0685023,79.5159546,police_station,,,
Thana Pantnagar,29.0364435,79.446974,police_station,,,
Kotwal Rudrapur,28.9695525,79.3956782,police_station,,,
"Reporting Police Station, Awas Vikas",28.9827527,79.4036316,police_station,,,
Preet Vihar Police Station,28.6392583,77.2954152,police_station,,,
Malharpeth Police station,17.3445504,74.0048402,police_station,,,
Valiyathura Police Station,8.482171,76.9133858,police_station,,,
Duttapukur Police Station,22.7698443,88.5227704,police_station,,North 24 Parganas,+91-033-25364089
Police Station,9.9869188,76.2759591,police_station,,,
DJ Halli Police Station,13.0114152,77.6130934,police_station,,,
kodenchery police station,11.4320999,76.0045397,police_station,,,
Police Station,28.6591647,77.4486211,police_station,,,
Gudamba Police Station,26.9191511,80.9644026,police_station,,,
Colvale Police Station,15.619471,73.8245898,police_station,,,
Police Station,12.9654109,77.5100015,police_station,,,
Police Station,27.0108247,92.6460745,police_station,,,
Police Station,9.6712416,76.5570905,police_station,,,
Police Post Sector 21,30.676549,76.8634792,police_station,,,
K.S.R.P. 2nd Battalion,15.792122,74.4675019,police_station,,,
Police Station,18.5865997,73.7369373,police_station,,,
Nagaland Police,26.3252045,94.5245174,police_station,,Mokokchung,
Superintendent of Police Office,26.3257254,94.5244724,police_station,,Mokokchung,
Bagnan Police Station,22.4678865,87.9669634,police_station,,Howrah,
Juhu Tara Road Police Station,19.0964802,72.8269152,police_station,,,
Police Station,11.4617857,78.1847269,police_station,,,
Palapatti Police Station,11.669908,78.1395206,police_station,,,
Police Recruit School Thiruvallur,13.1468874,79.8387584,police_station,,,
Police Station,16.9935833,80.5199597,police_station,,,+918673274233
Office of the Assisstant Commisioner of the Police,13.1001374,77.5839619,police_station,,,
Police Station,28.6979957,77.2741174,police_station,,,
Yelavala Police Station,12.3595717,76.5411992,police_station,,,
Coastal Security Police Station,16.4232544,81.9650556,police_station,,,
T13 Kundrathur Police Station,12.9974051,80.0918523,police_station,,,
Gandhimanagar Police Station,11.0412789,77.0062037,police_station,,Coimbatore,
Vijayanagara Traffic Police Station,12.9606478,77.5408201,police_station,,,
Dhupguri Police Station,26.5857078,89.0080849,police_station,,Jalpaiguri,
"Police, Ajitgarh",27.429183,75.8125773,police_station,,,
Police Station,28.9883471,77.7272387,police_station,,,
Police Station,18.7538781,73.4045597,police_station,,,
Police Station,16.8123402,80.4688994,police_station,,,
Dakshin Dinajpur Police Lines,25.2416539,88.7846915,police_station,,Dakshin Dinajpur,
Police Station,26.6534925,94.3189656,police_station,,,
Police Control Room,16.5111017,80.6180992,police_station,,,
Tulisibil Police Out Post,26.3903774,90.0758934,police_station,,,
Rabodi Police Station,19.2102463,72.9822765,police_station,,,
Bhatiya Police Stattion,22.0909099,69.2717684,police_station,,,
K R Police station,12.2977844,76.6505426,police_station,,,
Police Station,22.8833955,88.0179485,police_station,,,
Police Station,22.8832733,88.0180835,police_station,,,
Police Station,28.6516078,77.1200477,police_station,,,
Police Station sangrah,30.6937731,77.4277174,police_station,,,
Police Chowki Gunnu Ghat,30.5620947,77.2950621,police_station,,Sirmaur,
kalindi kunj pollice station,28.5306599,77.3188121,police_station,,,
GRP Railway Station,26.4695886,76.7276471,police_station,,Gangapur City,
Kalyan Bigha Police Station,25.3848143,85.5069744,police_station,,nalanda,
Police Station NGM,28.7861815,76.1238236,police_station,,,
Padmakar Nagar Police Station Sagar,23.85293,78.7874104,police_station,,,
policr thana manak chowk,26.9224223,75.8271042,police_station,,,
"Railway Protection Force, Pipariya",22.7546662,78.3557655,police_station,,Narmadapuram,
Police Station,27.3801554,78.6069572,police_station,,,
police station,27.164108,75.7233037,police_station,,,
Mathuragate Police Station,27.578994,77.6973888,police_station,,,
Traffice Police Watch Tower,17.4256406,78.340686,police_station,,,
Police Station,28.5884292,77.1684119,police_station,,,
Police Station Greater Kailash 1,28.546192,77.2431308,police_station,,,
Police Station,17.7213931,83.3189192,police_station,,,
Police station,26.1722594,84.6623346,police_station,,,
Delhi Cantt Police Station,28.5989741,77.1240103,police_station,,,
Police Station,21.1294512,79.1140883,police_station,,,
"Office of Deputy Superintendent of Police, Thiruvarur",10.775372,79.6151789,police_station,,,
Ramakrishnapur Police Station,18.930235,79.4661652,police_station,,,
Bharati Vidyapeeth Police Station,18.4590955,73.8576671,police_station,,,
Kusa,19.0096773,83.4412497,police_station,,,
S Kota Police Station,18.114136,83.1383939,police_station,,,
Police Station,22.7682275,86.2004702,police_station,,,
Police station,16.9528785,81.4141925,police_station,,,
"Police Station, Parambikkulam",10.3965229,76.7745778,police_station,,,
Police Station,28.4600978,77.0928815,police_station,,Gurugram,
Police Station,15.0103968,78.9895236,police_station,,,
Khunkhuna Police Station,27.2800494,74.4934844,police_station,,Didwana-Kuchman,
Central Reserve Police Force Transit Camp,28.6409752,77.2244936,police_station,,,
police comissnor office,17.1884766,80.3635103,police_station,,,
police station,17.1911319,80.3631702,police_station,,,
C3 Appan Thiruppathi Police Station,10.0143867,78.1906544,police_station,,,
Palladam Police Station,10.9966966,77.279193,police_station,,Tiruppur,
Karumathampatti Police Station,11.1093464,77.1802095,police_station,,Coimbatore,
Modinagar Police Station,28.8300632,77.5701429,police_station,,,
Thiruvarur Town Police Station,10.7745754,79.6322485,police_station,,,
Wilson Garden Police Station,12.9501836,77.5961204,police_station,,,
Traffic Enforcement Unit,8.8950465,76.5893538,police_station,,,
"Police Station, Jaurkian",29.8482311,75.2109361,police_station,,Mansa,
Police Station Sector 1,30.7008825,76.8682682,police_station,,,
Seawoods Traffic Police Station,19.0194324,73.019855,police_station,,,
Indian Reserve Battalion - Ribandar Camp,15.499733,73.8739614,police_station,,,
Police Station,26.2500345,78.1788327,police_station,,,
Police Lines,30.1960591,74.9511967,police_station,,,
Police Station Model Town,28.7021524,77.1936257,police_station,,,
police station,17.4766791,82.4989357,police_station,,,
Karjat Police Station,18.5578886,75.00751,police_station,,Ahilyanagar,
Tamando PS,20.2356602,85.7456295,police_station,,,
Jhunsi Police Station,25.4298361,81.9052837,police_station,,,
Disha,18.1117379,83.3880705,police_station,,,
Basavangudi Police Station,12.9421865,77.5743328,police_station,,,
T-1 Police Station,13.1306625,80.1587027,police_station,,,
Vizianagaram 1st town police station,18.1151128,83.4095302,police_station,,,
Kagal Police Station,16.575969,74.3145747,police_station,,Kolhapur,
Bandra Police Station,19.0559096,72.83574,police_station,,,
sonapur police station,26.1180392,91.9705295,police_station,,,
Police Station,27.1811539,95.0901381,police_station,,,
BS-1 Vellore South Police Station,12.9164047,79.1328121,police_station,,,
Ideal North Police Station,12.9233141,79.1315278,police_station,,,
Mormugao Police Station,15.403989,73.8019359,police_station,,,
Vizianagaram 2nd Town Police Station,18.1216774,83.4155807,police_station,,,
Gujarat Police Station,22.2386992,68.971013,police_station,,,
Regional Forensic Science Laboratory,26.5123221,88.7307378,police_station,,,
Chettipalayam Police Station,10.9174713,77.0377395,police_station,,Coimbatore,
Old Goa Police Station,15.5008216,73.9146363,police_station,,,
District Police Station,12.9468623,79.3182381,police_station,,,
Chapora Coastal Security Police Station,15.6062883,73.7396693,police_station,,,
3 APSP,17.0081665,82.2511453,police_station,,,
"Police Station, Padagiri",10.5006369,76.6765549,police_station,,,
Hennur Traffic Police Station,13.0706327,77.6363671,police_station,,,
Mahadevpura Police Station,12.9968133,77.6928379,police_station,,,
Police Station,12.9964924,77.6935887,police_station,,,
Baiyyapannahalli Police Station,12.9917352,77.6573426,police_station,,,
Police Station,26.6457004,88.3989131,police_station,,,
Porvorim Police Station,15.5173407,73.8344349,police_station,,,
Police Assistance Booth,26.5237792,88.7307068,police_station,,,
Sadar Traffic Jalpaiguri,26.5244514,88.7261966,police_station,,,
Police Assistance Booth,26.5210208,88.7274611,police_station,,,
Kotwali Police Station,26.5246214,88.7268696,police_station,,,
Paud Police Station,18.5230529,73.6157401,police_station,,,
Aldona Police Station,15.5775341,73.8620925,police_station,,,
Police Station,26.5296032,88.7191443,police_station,,,
