name,lat,lng,type,state,district,beds,emergency
"Inlaks and Budhrani Hospital,Sadhu Vaswani Mission's Medical Complex",18.5350309,73.8873783,hospital,Maharashtra,Pune,,
Naydu Rugnalay,18.5313529,73.8690231,hospital,,,,
Rajiv Gandhi General Hospital,27.5632258,76.6118455,hospital,Rajasthan,Alwar,,
Raj Hospital,26.2696858,72.9829122,hospital,,,,
Kamla Nagar Hospital,26.271026,72.9867524,hospital,Rajasthan,Jodhpur,,yes
Kamla Nagar Hospital New Building,26.2708018,72.9868799,hospital,,,,
Prakratik chikitsalay,26.2743808,72.9816801,hospital,,,,
DM Wayanad Institute of Medical Sciences,11.5613908,76.1615503,hospital,Kerala,Wayanad,,yes
"Dispensary, Meghahatuburu",22.1130971,85.2904285,hospital,,,,
Narasighpur Medical,20.4591506,85.0726796,hospital,,,,
Government Hospital,28.0705123,75.24773,hospital,,,,
Rosemary Mission Hospitals,8.7237565,77.722212,hospital,Tamil Nadu,Tirunelveli,,
"District Hospital, Keylong",32.5718848,77.0234445,hospital,Himachal Pradesh,Lahul & Spiti,,
B R Singh Hospital,22.5653618,88.3711273,hospital,,,,yes
Nursing College,25.5999323,85.2131328,hospital,,,,
General Hospital Chiria,22.305718,85.2683066,hospital,,,,
"Government Maternity Hospital, Laxmi Nagar",28.635087,77.2781102,hospital,Delhi,East,,
Medical College New OP Block,8.5224625,76.9282145,hospital,Kerala,Thiruvananthapuram,,
M.V.P. Hospital,17.7421472,83.3351812,hospital,Andhra Pradesh,Visakhapatnam,,
"Taluk Headquarters Hospital, Ponnani",10.7748543,75.9222728,hospital,,,,
Hospital,25.8149297,87.9199309,hospital,,,,
Fatima Mata Mission Hospital,11.6144378,76.078901,hospital,Kerala,Wayanad,,
Nalanda Medical College & Hospital,25.6025741,85.1983601,hospital,,,,yes
Hospital,29.1484704,77.6047937,hospital,,,,
Dr. K H Jituri Hospital,15.3536402,75.1306694,hospital,Karnataka,Dharwad,,
Silchar Civil Hospital,24.8182064,92.7980362,hospital,,,,
KMG Hospital,21.1198767,79.1044322,hospital,,,,
Dr.Astin Hospital & Government Office,19.5822702,73.3909098,hospital,,,,
Silchar Medical College and Hospital,24.7753495,92.7976397,hospital,Assam,Cachar,,
Silchar Cancer Hopspital,24.7888107,92.7973903,hospital,,,,
Mediland Hospital and Research Centre,24.8367344,92.8021469,hospital,Assam,Cachar,,
Sevenhills Hospital Ltd.,17.7172639,83.3095717,hospital,Andhra Pradesh,Visakhapatnam,,
Apollo Heart Hospital,17.7171049,83.3091862,hospital,Andhra Pradesh,Visakhapatnam,,
Christanand Hospital,20.6076797,79.855416,hospital,,,,
Pt Deen Dayal District Combined Hospital,25.3511795,82.9856097,hospital,Uttar Pradesh,Aligarh,,
Niyakshi Hospital,21.122712,79.1046923,hospital,,,,
"Hemavathi Hospital, Hassan",13.0106654,76.0970076,hospital,Karnataka,Hassan,,
Hospital,21.3356299,79.3853824,hospital,Maharashtra,,,
District Rural Hospital,21.3905844,79.3360704,hospital,Maharashtra,Nagpur,,
Yogiraj Hospital,21.3849158,79.3383125,hospital,,,,
Gouri Devi Hospital and Research Institute,23.4768156,87.4014877,hospital,West Bengal,Bardhaman,,
Jaiswal Hospital,21.393329,79.3281142,hospital,Maharastra,Nagpur,,
Keemaya Hospital,21.394885,79.3016985,hospital,,,,
Rajiv Ratan Hospital,19.9467936,79.1177333,hospital,,,,
Thunga,19.1211115,72.8269407,hospital,,,,
Nirmala Medical Centre,9.9821428,76.5848347,hospital,,,,yes
Malda Medical College,24.994971,88.1380235,hospital,,,,
Hospital,20.7633046,78.5890443,hospital,,,,
Jadhav Hospital,20.7597796,78.5972747,hospital,,,,
Ashram Hospital,30.7535483,78.4756035,hospital,,,,
Archana Hospital,12.524194,76.8974528,hospital,Karnataka,Mandya,,
The Fracture and Orthopaedic Clinic,13.0081737,77.5634644,hospital,,,,
"Government Hospital, Koppal",15.3465466,76.1780136,hospital,,,,
"Government Hospital, Keralapura",12.581217,76.1758976,hospital,Karnataka,Hassan,,
Kailaspath singhania Hospital,21.5667295,78.8548235,hospital,,,,
CSI Hospital,12.991305,77.6011314,hospital,Karnataka,Bengaluru Urban,,
"Railway Hospital, Hubli",15.3538075,75.15003,hospital,,,,yes
"PHC, Gangadharpur",22.7589181,88.2208945,hospital,West Bengal,Hooghly,,
"District General Hospital, Wardha",20.73776,78.6031636,hospital,Maharashtra,Wardha,,
Government Hospital,12.9490229,77.6199247,hospital,,,,
Carithas KMM Hospital,9.5906867,76.5101301,hospital,,,,
Government Hospital,17.7233764,83.3310329,hospital,Andhra Pradesh,Visakhapatnam,,
visakha Eye hospital Old,17.7320776,83.3324234,hospital,,,,
Niramaya Hospital,26.7675764,83.3442377,hospital,,,,
Rainbow Children's Hospital,16.5177432,80.6740733,hospital,,,,yes
Health Centre,12.0308413,92.9943802,hospital,,,,yes
Ayush Hospital,16.5175744,80.6751606,hospital,,Krishna,,yes
Bokaro General Hopital,23.6747114,86.1458528,hospital,Jharkhand,Bokaro,,
Al Salama Eye Hospital Ltd,10.97366,76.2358023,hospital,Kerala,Malappuram,,
District Hospital Perinthalmanna,10.9741608,76.2319691,hospital,,,,yes
"Ramdas Hospital, Perinthalmanna",10.9751782,76.230481,hospital,Kerala,Malappuram,,
Amina Hospital,10.9775975,76.2236175,hospital,,,,
KIMS Al Shifa Hospital,10.9845894,76.2239894,hospital,,,,yes
Maulana Hospital,10.9797752,76.2260581,hospital,Kerala,Malappuram,,
"ഗവൺമെന്റ് ആയുർവേദ കോളേജ് ആശുപത്രി, തിരുവനന്തപുരം",8.4917224,76.9464464,hospital,,,,
Bp Poddar Hospital And Medical Research Ltd,22.5118287,88.3323711,hospital,West Bengal,Kolkata,,yes
"Women and Children Hospital, Mattancherry",9.9593629,76.2599549,hospital,,,,
Delhi Cantonment General Hospital,28.5985673,77.1249399,hospital,DL,New Delhi,49,
Valiyath Institute of Medical Science,9.0536784,76.5403759,hospital,,,,yes
A M Hospital,9.057297,76.5352895,hospital,Kerala,Kollam,,
Pearl Hospital,9.0501296,76.53642,hospital,Kerala,Kollam,,
Kochi Port Trust Hospital,9.9607555,76.2695962,hospital,,,,
"Vasan Eye Care Hospital, Shivamogga",13.9386494,75.5708514,hospital,Karnataka,Shivamogga,,
ESI New Hospital,13.9304095,75.5785777,hospital,Karnataka,Shimoga,,
Dr Ramesh Super Speciality Hospital,16.505794,80.6600745,hospital,Andhra Pradesh,Krishna,,
Nanjappa Hospital,13.9386691,75.5715281,hospital,Karnataka,Shivamogga,,
Community Haelth Centre Narakkal,10.0435323,76.2234884,hospital,,,,
ashwini hospatial,18.004967,79.5686029,hospital,,,,
Hospital,18.0043633,79.5672277,hospital,,,,
KK Hospitals - Best Urology Hospital in Vijayawada,16.5099274,80.6427101,hospital,,NTR,,
Hospital,25.3878585,85.9151249,hospital,,,,
Sai Vani Super Specialty Hospital,17.4109126,78.4834649,hospital,Telangana,Hyderabad,,
sims,16.3097799,80.4621983,hospital,,,,yes
Shatabdi Hospital,19.0495692,72.9111283,hospital,,,,yes
Apollo Hospitals,16.3080166,80.4326034,hospital,,,,
amear hospital,20.2507802,75.7703063,hospital,,,,
Bmr Hospitals,16.3035485,80.4405265,hospital,Andhra Pradesh,Guntur,,
"Urban Health Centre, Bongaralabeedu",16.30558,80.4482763,hospital,,,,
Hospital,18.0271565,79.5586665,hospital,,,,
sri krishna childrens hospital,18.006087,79.5546523,hospital,,,,
St Joseph General Hospital,16.2976322,80.4408194,hospital,Andhra Pradesh,Guntur,,
Hospital,17.9795814,79.6009615,hospital,,,,
Government Ayurvedic Teaching Hospital Warangal,17.9759995,79.6071853,hospital,Telangana,Warangal Urban a,,
Murlipura Govt Hospital,26.9742788,75.7610734,hospital,,,,
Vijaya Health Care,17.4388627,78.4986615,hospital,Telangana,Hyderabad,,
Apollo Hospitals,17.4395601,78.5047044,hospital,,Hyderabad,,yes
Care Hospitals - Secunderabad,17.4400559,78.4977239,hospital,Telangana,Hyderabad,,
Medicover Hospitals Secunderabad,17.4405052,78.5045932,hospital,,Hyderabad,,yes
Government Hospital,16.2773153,80.4525785,hospital,,,,
Sewa Sedan Eye Hospital Trust,23.2728319,77.3401066,hospital,Madhya Pradesh,Bhopal,,
Red Cross Hospital Bhopal,23.2307014,77.4195189,hospital,,,,
District Hospital Tumakuru,13.3403875,77.0995,hospital,Karnataka,Tumakuru,,
Manoria Heart and Critical Care Hospital,23.2015756,77.4170405,hospital,Madhya Pradesh,Bhopal,,
Dr. Khushilal Sharma Ayurvedic Hospital,23.2052299,77.4081805,hospital,,,,
BANSAL HOSPITAL,23.1995774,77.419916,hospital,,,,
AB Hospitals,28.4685263,77.0518756,hospital,,,,no
Dr Ajayan's Multispeciality Hospital,19.1002612,73.0094224,hospital,Maharashtra,Thane,,
Brahmanandam Orthopaedic Nursing Home,16.5113218,80.6388094,hospital,,NTR,,
"Sandeep Hospital | Allergy, Critical Care, Lung and Sleep Medicine Center",16.5108422,80.6386654,hospital,,NTR,,yes
well care hospital,18.8829623,72.9178325,hospital,,navi mumbai,,yes
Hospital,16.8440043,81.6887565,hospital,,,,
Mahatma Gandhi Mission Medical College and Hospital,19.8778058,75.3543127,hospital,Maharashtra,Aurangabad,,
Dr. Ramayya's Urology Nephrology Institute and Hospital Private Limited,17.4047518,78.4751131,hospital,Telangana,Hyderabad,,
Government General and Chest Hospital,17.4453109,78.4348356,hospital,Telangana,Hyderabad,,
Medwin Hospital,17.3935869,78.4719415,hospital,Telangana,Hyderabad,,yes
Akshara Speciality Hospitals,16.541736,81.5013447,hospital,Andhra Pradesh,West Godavari,,
Ravi Helios Hospital,17.4110085,78.4831621,hospital,Telangana,Hyderabad,,
Navodaya Institue of Medical Sciences,16.7498681,77.9930246,hospital,Telangana,Mahbubnagar,,
Vijay Nursing Home,16.7496003,77.9931856,hospital,Telangana,Mahbubnagar,,
Lakshmi hospital,10.1050784,76.3581483,hospital,Kerala,Ernakulam,,
Teja children's hospital,16.7524258,78.0017814,hospital,Telangana,Mahabubnagar,,
Suneetha Hospital,16.7535728,77.9995484,hospital,Telangana,Mahbubnagar,,
GAUTHAM HOSPITAL,16.7552243,78.0006388,hospital,Telangana,Mahabubnagar,,
Vennela Hospital,16.7543679,78.0014653,hospital,Telangana,Mahabubnagar,,
Mallika Hospital,16.7545491,77.9999644,hospital,,,,
Yashoda ENT & Dental Hospital,16.7528425,78.0033926,hospital,Telangana,Mahabubnagar,,
Dr Rajnikath Ultrasound Scan;Anil Surgicare,16.7525918,78.0027604,hospital,Telangana,Mahabubnagar,,
Neha Shine Hospital,16.7519028,78.01055,hospital,,,,
Susrutha Peoples Hospital,16.7492615,78.0011119,hospital,Telangana,Mahbubnagar,,
Sacred Heart Hospital,16.4432623,80.9911228,hospital,Andhra Pradesh,Krishna,,
Mela Mal Sood Rotary Eye Hospital,32.0824631,76.5131851,hospital,Himachal Pradesh,Kangra,,
Civil Hospital Zira,30.9689974,74.9910906,hospital,Punjab,Firozpur,,yes
Hospital,29.6844033,75.5706356,hospital,,,,
Hospital,17.4707341,78.310754,hospital,,,,
Dispensary,34.1088626,77.593606,hospital,,,,
Optical clinic,34.1091981,77.5938833,hospital,,,,
S.N yadw hospial,23.3821346,85.3345927,hospital,,,,yes
Employee's State Insurance Corporation Model Hospital,23.3523902,85.3666642,hospital,Jharkhand,Ranchi,,
Bhagwan Mahavir Medical Superspeciality Hospital,23.3961176,85.3778761,hospital,Jharkhand,Ranchi,,
Hospital,23.8031637,86.2791303,hospital,,,,
Janum / Shalini Hospital,23.3966577,85.5405382,hospital,,,,
Rajarshi Chhatrapati Shahu Maharaj Government Medical college and CPR hospital,16.6700385,74.234857,hospital,Maharashtra,Kolhapur,,
DR. RAHUL CLINIC,22.4079328,75.0695539,hospital,,,,
goverment hospital,23.3501445,85.3220773,hospital,,,,
Amana Hospital,10.8439806,76.034013,hospital,,,,
Jeevodaya Mission Hospital,10.6960463,76.3309383,hospital,Kerala,Thrissur,,
Vinayaka Hospital,11.6636365,76.2537331,hospital,Kerala,Wayanad,,yes
Assumption Hospital,11.662545,76.2532306,hospital,Kerala,Wayanad,,
San Jos Parish Hospital,10.5637952,76.0635264,hospital,Kerala,Thrissur,,yes
"capital hospital,ranchi",23.3657053,85.3476053,hospital,Jharkhand,Ranchi,,yes
Chaudhary Eye Centre,28.6420359,77.2436745,hospital,Delhi,Central,,
Karthyayani Nursing Home,10.5356699,76.2119651,hospital,Kerala,Thrissur,,
Sudharma Lab,10.5355961,76.2140767,hospital,,,,
Aswini Hospital Private Limited,10.5347606,76.214276,hospital,,,,
"Samarpan General Hospital, Jamnagar",22.4588636,70.0350429,hospital,Gujarat,Jamnagar,,yes
Civil Hospital Devi Nagar,29.1381755,76.693045,hospital,Haryana,Sonipat,,
Government Primary Health Center,12.9550873,80.0432574,hospital,Tamil Nadu,Kancheepuram,,
KPT Hospital,23.0818506,70.1350671,hospital,,,,
"Taluk hospital,Chelakkara",10.6930803,76.3460408,hospital,,,32,yes
CPR Hospital,16.7018519,74.2265878,hospital,,,,
Unit Hospital,10.6359206,76.0818162,hospital,Kerala,Thrissur,,
K B H B Charitable Ophthalmic and E.N.T Hospital,19.0023334,72.8404665,hospital,Maharashtra,Mumbai,,
"Government Hospital, Shankaran",13.6126116,74.8644251,hospital,Karnataka,Udupi,,yes
Dr. Babasaheb Ambedkar Memorial Central Railway Hospital,18.9801469,72.8335812,hospital,Maharashtra,Mumbai,,
Asian Heart Institute,19.0652503,72.8609116,hospital,Maharashtra,Mumbai,,
Victor Hospital,15.0110638,74.033215,hospital,GA,,,
Verna Hospital,15.348358,73.9342487,hospital,,,,
Taluk Hospital Perambra,11.5691154,75.7550537,hospital,,,,yes
Sonu Kamat Hospital,15.2611444,74.1125655,hospital,,,,
"SDM Rural Health Training Centre, RHTC",15.564526,74.9960389,hospital,,,,
Dr. Kolwalkar's Galaxy Hospital,15.6059423,73.8132935,hospital,,,,
Health Center,10.6542623,76.1380236,hospital,,,,
"Godrej Memorial Hospital, Mumbai",19.1041614,72.9278845,hospital,Maharashtra,Mumbai,,
Government Medical College & Hospital,10.4101898,78.8481628,hospital,,,,yes
"Ahalia Foundation Eye Hospital, Manjeri",11.1208567,76.1122268,hospital,Kerala,Malappuram,,
Hospital,13.4625599,74.8291485,hospital,,,,
E S I Hospital,15.2670032,73.9656332,hospital,,,,
Hi-Tech Lifeline Hospital,14.4293637,74.4152675,hospital,,,,yes
Pt. Madan Mohan Malviya Hospital,28.5355481,77.2138956,hospital,Delhi,South,,yes
Tanuku Government Hospital,16.7543859,81.6846872,hospital,,,,
Synergy Hospital And Research Centre,22.758485,75.8890844,hospital,,,,
Life Care Hospital - Indore,22.7623514,75.8844319,hospital,Madhya Pradesh,Indore,,
C B Sindhur Hospital,15.3571857,75.1254005,hospital,,,,
Honnavar Government Hospital,14.2772423,74.4432355,hospital,Karnataka,Uttara Kannada,,yes
Govt Dispenssry and School,10.5927913,79.4163552,hospital,,,,
Ullikottai Government Hospital,10.5959657,79.4251891,hospital,Tamil Nadu,Thiruvarur,,
Kannur District Hospital,11.8609687,75.3709352,hospital,,,,
Government Hospital,8.3399585,77.8667369,hospital,,,,
Maharaja Agrasen Hospital,26.6551847,88.4162944,hospital,,,,
Sagar Hospitals,12.9279005,77.5998446,hospital,Karnataka,Bengaluru Urban,,yes
Sagar Hospital,12.9078674,77.5651623,hospital,,,,
Airforce Hospital,11.0056673,76.9860901,hospital,,,,
Government Sivagangai Medical College & Hospital,9.838807,78.4782631,hospital,Tamil Nadu,Sivaganga,,
Yashodhara Superspeciality Hospital,17.6703036,75.9092685,hospital,Maharashtra,Solapur,,
N.S. Memmorial hospital,8.8800843,76.6405336,hospital,Kerala,Kollam,,
Shridevi Multispecialty Hospital,14.2769229,74.444962,hospital,,,,yes
Life Care Hospital And Emergency Care Unit,22.0823878,82.1612014,hospital,Chhattisgarh,Bilaspur,,
Dr Muthulakshmi Reddy Government Hospital,10.3786929,78.8187008,hospital,Tamil Nadu,Pudukkottai,,
"PHC, Laxmanpur Ainwa",26.6207008,82.5164499,hospital,,,,
Government Hospital Ballia,25.4224201,86.3078169,hospital,,,,
ALEXIS MULTISPECIALITY HOSPITAL PVT. LTD.,21.1856964,79.0795105,hospital,,,,
Ranee Government Hospital,10.3873857,78.8196171,hospital,,,,
St Ignatius Hospital,14.2869383,74.4533267,hospital,Karnataka,Uttara Kannada,,yes
Jachman Memorail Mission Hospital,22.0848489,82.1495015,hospital,Chhattisgarh,Bilaspur,,
Family Health Center Sreekrishnapuram,10.8983153,76.3977354,hospital,,,,
Mothercare Hospital,10.9836765,76.4233572,hospital,,,,
New Alma Hospital,10.9857857,76.4519089,hospital,,,,
Mannarkkad nursing home,10.9906535,76.4535836,hospital,Kerala,Palakkad,,yes
Crescent Hospital,10.9938299,76.4677414,hospital,,,,
N C HOSPITAL,22.3505042,82.5485584,hospital,,,,yes
Dispensary,34.047739,74.8638269,hospital,,,,no
M. K. Haji Orphanage Hospital,11.0414438,75.9297814,hospital,Kerala,Malappuram,,yes
Ansar hospital Perumbilavu,10.7032154,76.0900731,hospital,Kerala,Thrissur,,
Community Health Center Thrithala,10.801048,76.1309858,hospital,,,,
"Shri Chanabasappa Magavi Memorial Multi-speciality Hospital, Haveri",14.7932289,75.4108964,hospital,Karnataka,Haveri,,
Haveri District Hospital,14.7853633,75.4031738,hospital,Karnataka,Haveri,,
Mankara PHC,10.7907197,76.4991096,hospital,,,,
Rajiv Gandhi Co-op Multi Speciality Hospital,10.7781294,76.6051493,hospital,,,,
NMC Hospital,10.7815935,76.4747469,hospital,,,,
Shivakrupa Hospital and Intensive Care Unit,15.3527442,75.1440817,hospital,Karnataka,Dharwad,,yes
Nila Hospital,10.8010993,76.1747052,hospital,Kerala,Palakkad,,
Ahalia Eye Hospital & Ahalia Money Exchange,10.8055261,76.1949454,hospital,,,,
Unani Hospital,10.8035944,76.216256,hospital,,,,
Govt District Hospital-Wadakkancherry,10.6656957,76.2522668,hospital,,,,
Government Hospital,27.5389505,93.8221821,hospital,Arunachal Pradesh,Lower Subansiri,,
CMC Hospital,13.0380763,80.1889033,hospital,Tamil Nadu,Chennai,,
kerala police academy hospital,10.5615397,76.2359408,hospital,,,,
PRIMARY HEALTH CENTRE RAMAVARMAPURAM,10.5606444,76.2341154,hospital,,,,
MES Hospital Karupadanna,10.2607346,76.2033913,hospital,,,,
RBS Hospital,28.4929015,77.0973756,hospital,,,,no
Hospital,21.1882438,81.3380756,hospital,,,,
M J N Hospital (District Hospital),26.3216797,89.4463063,hospital,,,,yes
Jawaharlal Nehru Hospital and Research Centre,21.18831,81.3140646,hospital,Chhattisgarh,Durg,,yes
Amruth Nursing Home,15.4529924,75.0089382,hospital,,,,
Dr. Ram Saran Garg Indo-German Hospital,28.6726216,77.5043269,hospital,Uttar Pradesh,Ghaziabad,,yes
Hospital,28.5677392,77.2008859,hospital,,,,
"G B Pant Hospital, Port Blair",11.6752697,92.7473652,hospital,Andaman and Nicobar Islands,South Andaman,,
Primary Health Centre,32.0930173,78.3848454,hospital,Himachal Pradesh,Lahul & Spiti,,
Community Health Centre Sachivothampuram,9.5068845,76.5262749,hospital,Kerala,Kottayam,54,
Shree Narayana Hospital,21.2635874,81.6498223,hospital,Chhattisgarh,Raipur,,
Kanjirapally General Hospital,9.5597991,76.7800341,hospital,,,,
ESIS- Employes State Insurance Scheme,10.7957301,78.6784108,hospital,,,,
SNM District Hospital,27.1597308,78.3887563,hospital,Uttar Pradesh,Firozabad,,
Kadamapuzha Hospital,9.5561461,76.7897037,hospital,Kerala,Kottayam,,yes
Shrirampur Childrens Hospital,19.618273,74.6672908,hospital,,,,
Comtrust Ottapalam Eye Care Hospital,10.7826006,76.3749804,hospital,Kerala,Palakkad,,
Dakshin Hospital,11.4546301,77.445905,hospital,,,,
Government Hospital,11.4565126,77.4288768,hospital,Tamil Nadu,Erode,,
Seetha Lakshmi Hospital,11.4474948,77.4341288,hospital,Tamil Nadu,Erode,,
Hospital,19.6182708,74.6532163,hospital,,,,
Hospital,19.6221697,74.6575893,hospital,,,,
Hospital,19.6218378,74.6612056,hospital,,,,
St Luke Hospital,19.6215994,74.6653128,hospital,Maharashtra,Ahmednagar,,
Unity Hospital,19.6203835,74.6610589,hospital,Maharashtra,Ahmednagar,,
Hospital,19.61786,74.6626661,hospital,,,,
Hospital,19.6153849,74.6625064,hospital,,,,
Hospital,19.6145174,74.659834,hospital,,,,
Hospital,19.6141686,74.6590377,hospital,,,,
Hospital,19.6139156,74.6544024,hospital,,,,
Hospital,19.6153819,74.6572597,hospital,,,,
Hospital,19.6154573,74.6546977,hospital,,,,
Hospital,19.618591,74.6520107,hospital,,,,
Hospital,19.6198284,74.649634,hospital,,,,
Stadium,13.6458422,79.4124149,hospital,,,,
Government General Hospital Sardarsahar,28.4382907,74.4854853,hospital,Rajasthan,Churu,,
Baradiya Rog Nidan Kendra,28.4379094,74.4846364,hospital,,,,
Warana Hospital,17.0457375,74.2550615,hospital,Maharastra,Sangli,,
SDH Islampur,17.0576496,74.2633129,hospital,Maharashtra,Sangli,,
Government Hospital Deolali Pravara,19.4757355,74.6210422,hospital,Maharashtra,Ahmadnagar,,
Primary Health Centre Khanpur,28.1376422,75.8166158,hospital,,,,
Hospital,16.1141831,74.2106342,hospital,,,,
Tufanganj Hospital,26.3120027,89.6677437,hospital,,,,
Badamba Ah,20.4177309,85.3437488,hospital,Odisha,Cuttack,,
Sukhodaya,9.5628798,76.7833764,hospital,,,,no
"District Hospital, Kanhangad",12.314811,75.1048097,hospital,,,,yes
Rotery Hospital,23.2412483,72.4894552,hospital,,,,
corporation hospital,12.9846941,80.2573424,hospital,,,,
St. Joseph's Hospital,10.8293929,76.5881466,hospital,,,,
Mental Hospital,21.1755759,79.0785295,hospital,,,,
Taluk Headquarters Hospital Pampady,9.56557,76.6456118,hospital,Kerala,Kottayam,,
ESI Hospital,10.7876921,76.6401767,hospital,,,,
Malabar Ortho Hospital,10.7941011,76.6386012,hospital,,,,
Saint Stephen's Hospital,28.6659998,77.2139404,hospital,DL,New Delhi,600,
